trip_id,arrival_time,departure_time,stop_id,timepoint,stop_sequence
r10480358_Mo-Su,06:53:24,06:53:24,n7084943050,0,15
r10480358_Mo-Su,06:53:51,06:53:51,n7084943049,0,16
r10480358_Mo-Su,06:55:13,06:55:13,n7084943048,0,17
r10480358_Mo-Su,06:57:33,06:57:33,n7084943047,0,18
r10480358_Mo-Su,07:00:00,07:00:00,n7084943045,0,19
r10480359_Mo-Su,06:00:00,06:00:00,n7084943045,0,0
r10480359_Mo-Su,06:00:58,06:00:58,n7084943044,0,1
r10480359_Mo-Su,06:02:36,06:02:36,n7084943043,0,2
r10480359_Mo-Su,06:03:45,06:03:45,n7084943042,0,3
r10480359_Mo-Su,06:05:57,06:05:57,n7084943041,0,4
r10480359_Mo-Su,06:09:22,06:09:22,n7054787079,0,5
r10480359_Mo-Su,06:13:02,06:13:02,n7054917924,0,6
r10480359_Mo-Su,06:14:15,06:14:15,n7054787076,0,7
r10480359_Mo-Su,06:15:27,06:15:27,n7054917923,0,8
r10480359_Mo-Su,06:18:40,06:18:40,n7054787075,0,9
r10480359_Mo-Su,06:41:38,06:41:38,n7052366501,0,10
r10480359_Mo-Su,06:45:00,06:45:00,n7083153372,0,11
r10480445_Mo-Su,06:00:00,06:00:00,n7076942292,0,0
r10480445_Mo-Su,06:35:56,06:35:56,n7076942291,0,1
r10480445_Mo-Su,06:39:46,06:39:46,n7082486689,0,2
r10480445_Mo-Su,06:42:12,06:42:12,n7082486690,0,3
r10480445_Mo-Su,06:46:01,06:46:01,n7076942289,0,4
r10480445_Mo-Su,06:47:26,06:47:26,n7076942288,0,5
r10480445_Mo-Su,06:51:29,06:51:29,n7076942286,0,6
r10480445_Mo-Su,06:52:08,06:52:08,n7082486686,0,7
r10480445_Mo-Su,06:54:01,06:54:01,n7085152210,0,8
r10480445_Mo-Su,06:55:04,06:55:04,n7076942285,0,9
r10480445_Mo-Su,06:56:16,06:56:16,n7082486685,0,10
r10480445_Mo-Su,06:58:54,06:58:54,n7082468482,0,11
r10480445_Mo-Su,07:01:19,07:01:19,n7082468481,0,12
r10480445_Mo-Su,07:04:21,07:04:21,n7082468478,0,13
r10480445_Mo-Su,07:06:50,07:06:50,n7082468476,0,14
r10480445_Mo-Su,07:09:44,07:09:44,n7082468474,0,15
r10480445_Mo-Su,07:11:11,07:11:11,n7082468472,0,16
r10480445_Mo-Su,07:12:35,07:12:35,n7085152209,0,17
r10480445_Mo-Su,07:14:15,07:14:15,n6909707224,0,18
r10480445_Mo-Su,07:15:00,07:15:00,n7055696176,0,19
r10480444_Mo-Su,06:00:00,06:00:00,n7055717196,0,0
r10480444_Mo-Su,06:04:22,06:04:22,n7055717195,0,1
r10480444_Mo-Su,06:06:20,06:06:20,n7082468471,0,2
r10480444_Mo-Su,06:08:24,06:08:24,n7055717194,0,3
r10480444_Mo-Su,06:09:31,06:09:31,n7085152208,0,4
r10480444_Mo-Su,06:11:37,06:11:37,n6909812233,0,5
r10480444_Mo-Su,06:12:20,06:12:20,n7082468468,0,6
r10480444_Mo-Su,06:12:58,06:12:58,n7085152207,0,7
r10480444_Mo-Su,06:14:33,06:14:33,n7085152206,0,8
r10480444_Mo-Su,06:15:53,06:15:53,n7082468466,0,9
r10480444_Mo-Su,06:18:37,06:18:37,n7082468465,0,10
r10480444_Mo-Su,06:18:57,06:18:57,n7085152205,0,11
r10480444_Mo-Su,06:21:47,06:21:47,n7055717191,0,12
r10480444_Mo-Su,06:22:53,06:22:53,n7076873476,0,13
r10480444_Mo-Su,06:27:08,06:27:08,n7055717190,0,14
r10480444_Mo-Su,06:28:35,06:28:35,n7055717189,0,15
r10480444_Mo-Su,06:29:55,06:29:55,n7055717188,0,16
r10480444_Mo-Su,06:32:27,06:32:27,n7055717187,0,17
r10480444_Mo-Su,06:33:56,06:33:56,n7076873474,0,18
r10480444_Mo-Su,06:36:20,06:36:20,n7079601693,0,19
r10480444_Mo-Su,06:39:29,06:39:29,n7079601692,0,20
r10480444_Mo-Su,06:43:02,06:43:02,n7082468461,0,21
r10480444_Mo-Su,06:46:50,06:46:50,n7079601691,0,22
r10480444_Mo-Su,06:49:02,06:49:02,n7055147054,0,23
r10480444_Mo-Su,06:52:57,06:52:57,n7079601690,0,24
r10480444_Mo-Su,07:17:19,07:17:19,n7052366503,0,25
r10480444_Mo-Su,07:19:30,07:19:30,n7052366502,0,26
r10480444_Mo-Su,07:29:15,07:29:15,n7052366501,0,27
r10480444_Mo-Su,07:35:00,07:35:00,n7076942292,0,28
r10480459_Mo-Su,06:00:00,06:00:00,n7076835395,0,0
r10480459_Mo-Su,06:21:00,06:21:00,n7057928797,0,1
r10480459_Mo-Su,06:33:46,06:33:46,n7054917917,0,2
r10480459_Mo-Su,06:37:44,06:37:44,n7054917916,0,3
r10480459_Mo-Su,06:40:18,06:40:18,n7054787049,0,4
r10480459_Mo-Su,06:42:31,06:42:31,n7054787060,0,5
r10480459_Mo-Su,06:43:43,06:43:43,n7055147058,0,6
r10480459_Mo-Su,06:45:38,06:45:38,n7054917915,0,7
r10480459_Mo-Su,06:47:55,06:47:55,n7054787058,0,8
r10480459_Mo-Su,07:08:20,07:08:20,n7078451670,0,9
r10480459_Mo-Su,07:12:01,07:12:01,n7078451669,0,10
r10480459_Mo-Su,07:23:51,07:23:51,n6909707224,0,11
r10480459_Mo-Su,07:25:00,07:25:00,n7055696176,0,12
r10480460_Mo-Su,06:00:00,06:00:00,n7055717196,0,0
r10480460_Mo-Su,06:01:37,06:01:37,n7078451681,0,1
r10480460_Mo-Su,06:08:44,06:08:44,n7078451680,0,2
r10480460_Mo-Su,06:18:24,06:18:24,n7056730281,0,3
r10480460_Mo-Su,06:19:48,06:19:48,n7056730280,0,4
r10480460_Mo-Su,06:20:51,06:20:51,n7054917924,0,5
r10480460_Mo-Su,06:24:05,06:24:05,n7054917923,0,6
r10480460_Mo-Su,06:25:59,06:25:59,n7054917922,0,7
r10480460_Mo-Su,06:28:25,06:28:25,n7054787075,0,8
r10480460_Mo-Su,06:29:28,06:29:28,n6909923471,0,9
r10480460_Mo-Su,06:31:26,06:31:26,n7055147054,0,10
r10480460_Mo-Su,06:34:32,06:34:32,n7079601690,0,11
r10480460_Mo-Su,06:53:31,06:53:31,n7054787072,0,12
r10480460_Mo-Su,06:55:00,06:55:00,n7077860797,0,13
r10480572_Mo-Su,06:00:00,06:00:00,n7085040049,0,0
r10480572_Mo-Su,06:06:43,06:06:43,n7085040048,0,1
r10480572_Mo-Su,06:11:50,06:11:50,n7085040047,0,2
r10480572_Mo-Su,06:19:03,06:19:03,n7085040046,0,3
r10480572_Mo-Su,06:20:30,06:20:30,n7085040045,0,4
r10480572_Mo-Su,06:21:09,06:21:09,n7085040044,0,5
r10480572_Mo-Su,06:22:53,06:22:53,n7085040043,0,6
r10480572_Mo-Su,06:24:07,06:24:07,n7085040042,0,7
r10480572_Mo-Su,06:27:51,06:27:51,n7085040041,0,8
r10480572_Mo-Su,06:31:33,06:31:33,n7085040040,0,9
r10480572_Mo-Su,06:34:54,06:34:54,n7085040037,0,10
r10480572_Mo-Su,06:34:59,06:34:59,n7085040038,0,11
r10480571_Mo-Su,06:00:00,06:00:00,n7085040038,0,0
r10480571_Mo-Su,06:01:37,06:01:37,n7085040036,0,1
r10480571_Mo-Su,06:01:54,06:01:54,n7085040035,0,2
r10480571_Mo-Su,06:04:02,06:04:02,n7085040034,0,3
r10480571_Mo-Su,06:06:17,06:06:17,n7085040033,0,4
r10480571_Mo-Su,06:08:42,06:08:42,n7085040032,0,5
r10480571_Mo-Su,06:16:03,06:16:03,n7085040031,0,6
r10480571_Mo-Su,06:17:16,06:17:16,n7085040030,0,7
r10480571_Mo-Su,06:18:06,06:18:06,n7085040029,0,8
r10480571_Mo-Su,06:18:47,06:18:47,n7085040028,0,9
r10480571_Mo-Su,06:20:00,06:20:00,n7085040027,0,10
r10521452_Mo-Su,06:00:00,06:00:00,n7083218788,0,0
r10521452_Mo-Su,06:10:21,06:10:21,n7051811088,0,1
r10521452_Mo-Su,06:19:52,06:19:52,n7098748084,0,2
r10521452_Mo-Su,06:26:14,06:26:14,n6815808830,0,3
r10521452_Mo-Su,06:27:38,06:27:38,n7083115488,0,4
r10521452_Mo-Su,06:28:46,06:28:46,n7057184319,0,5
r10521452_Mo-Su,06:29:35,06:29:35,n7098748083,0,6
r10521452_Mo-Su,06:34:16,06:34:16,n7083191189,0,7
r10521452_Mo-Su,06:37:35,06:37:35,n7052162373,0,8
r10521452_Mo-Su,06:40:42,06:40:42,n7057184316,0,9
r10521452_Mo-Su,06:43:56,06:43:56,n7057184314,0,10
r10521452_Mo-Su,06:47:36,06:47:36,n7083191188,0,11
r10521452_Mo-Su,06:49:52,06:49:52,n7098748082,0,12
r10521452_Mo-Su,06:52:45,06:52:45,n7098748081,0,13
r10521452_Mo-Su,06:56:11,06:56:11,n7057184311,0,14
r10521452_Mo-Su,06:57:38,06:57:38,n7057184310,0,15
r10521452_Mo-Su,07:01:08,07:01:08,n7098748080,0,16
r10521452_Mo-Su,07:01:50,07:01:50,n7052162371,0,17
r10521452_Mo-Su,07:02:10,07:02:10,n7098748079,0,18
r10521452_Mo-Su,07:04:59,07:04:59,n7098748078,0,19
r10521451_Mo-Su,06:00:00,06:00:00,n7098748077,0,0
r10521451_Mo-Su,06:03:30,06:03:30,n7052162369,0,1
r10521451_Mo-Su,06:08:15,06:08:15,n7052162366,0,2
r10521451_Mo-Su,06:14:21,06:14:21,n7098748076,0,3
r10521451_Mo-Su,06:16:26,06:16:26,n7057184306,0,4
r10521451_Mo-Su,06:18:52,06:18:52,n7052162364,0,5
r10521451_Mo-Su,06:23:03,06:23:03,n7098748075,0,6
r10521451_Mo-Su,06:23:42,06:23:42,n7057184303,0,7
r10521451_Mo-Su,06:26:27,06:26:27,n7057184302,0,8
r10521451_Mo-Su,06:28:56,06:28:56,n7098748074,0,9
r10521451_Mo-Su,06:30:29,06:30:29,n7057184301,0,10
r10521451_Mo-Su,06:39:51,06:39:51,n7083153374,0,11
r10521451_Mo-Su,06:40:30,06:40:30,n7098748073,0,12
r10521451_Mo-Su,06:42:00,06:42:00,n7098748072,0,13
r10521451_Mo-Su,06:42:38,06:42:38,n7057184299,0,14
r10521451_Mo-Su,06:49:52,06:49:52,n7051810984,0,15
r10521451_Mo-Su,06:54:34,06:54:34,n7052340403,0,16
r10521451_Mo-Su,06:59:57,06:59:57,n6903544089,0,17
r10521451_Mo-Su,07:00:33,07:00:33,n7052340402,0,18
r10521451_Mo-Su,07:07:01,07:07:01,n7098748071,0,19
r10521451_Mo-Su,07:08:56,07:08:56,n7098748070,0,20
r10521451_Mo-Su,07:10:35,07:10:35,n7098748069,0,21
r10521451_Mo-Su,07:12:07,07:12:07,n7098748068,0,22
r10521451_Mo-Su,07:15:00,07:15:00,n7098748067,0,23
r10628610_Mo-Su,06:00:00,06:00:00,n7160556546,0,0
r10628610_Mo-Su,06:02:27,06:02:27,n7160556544,0,1
r10628610_Mo-Su,06:05:30,06:05:30,n7160556543,0,2
r10628610_Mo-Su,06:12:07,06:12:07,n7160556542,0,3
r10628610_Mo-Su,06:14:59,06:14:59,n7160556541,0,4
r10628611_Mo-Su,06:00:00,06:00:00,n7160556553,0,0
r10628611_Mo-Su,06:04:05,06:04:05,n7160556551,0,1
r10628611_Mo-Su,06:16:27,06:16:27,n7160556550,0,2
r10628611_Mo-Su,06:17:49,06:17:49,n7160556549,0,3
r10628611_Mo-Su,06:24:12,06:24:12,n7160556548,0,4
r10628611_Mo-Su,06:25:00,06:25:00,n7160556547,0,5
r10628717_Mo-Su,06:00:00,06:00:00,n7160672818,0,0
r10628717_Mo-Su,06:04:56,06:04:56,n7066086749,0,1
r10628717_Mo-Su,06:05:24,06:05:24,n7066086748,0,2
r10628717_Mo-Su,06:15:03,06:15:03,n7160672817,0,3
r10628717_Mo-Su,06:17:50,06:17:50,n7160672816,0,4
r10628717_Mo-Su,06:23:32,06:23:32,n7160738666,0,5
r10628717_Mo-Su,06:27:45,06:27:45,n7160738665,0,6
r10628717_Mo-Su,06:28:52,06:28:52,n7066086746,0,7
r10628717_Mo-Su,06:32:35,06:32:35,n7160672815,0,8
r10628717_Mo-Su,06:35:56,06:35:56,n7160672814,0,9
r10628717_Mo-Su,06:38:04,06:38:04,n7058499897,0,10
r10628717_Mo-Su,06:40:00,06:40:00,n7058499896,0,11
r10628716_Mo-Su,06:00:00,06:00:00,n7058499895,0,0
r10628716_Mo-Su,06:05:31,06:05:31,n7160672813,0,1
r10628716_Mo-Su,06:08:32,06:08:32,n7058185550,0,2
r10628716_Mo-Su,06:18:25,06:18:25,n7160672812,0,3
r10628716_Mo-Su,06:27:02,06:27:02,n7160672811,0,4
r10628716_Mo-Su,06:31:29,06:31:29,n7160672810,0,5
r10628716_Mo-Su,06:33:37,06:33:37,n7066086755,0,6
r10628716_Mo-Su,06:38:17,06:38:17,n7160672809,0,7
r10628716_Mo-Su,06:42:11,06:42:11,n7066086754,0,8
r10628716_Mo-Su,06:43:19,06:43:19,n7066086753,0,9
r10628716_Mo-Su,06:45:00,06:45:00,n7160672808,0,10
r10628855_Mo-Su,06:00:00,06:00:00,n7058185550,0,0
r10628855_Mo-Su,06:08:16,06:08:16,n7160672812,0,1
r10628855_Mo-Su,06:15:30,06:15:30,n7160672811,0,2
r10628855_Mo-Su,06:20:28,06:20:28,n7066086755,0,3
r10628855_Mo-Su,06:24:22,06:24:22,n7160672809,0,4
r10628855_Mo-Su,06:26:03,06:26:03,n7160738662,0,5
r10628855_Mo-Su,06:27:38,06:27:38,n7066086754,0,6
r10628855_Mo-Su,06:28:35,06:28:35,n7066086753,0,7
r10628855_Mo-Su,06:30:00,06:30:00,n7160672808,0,8
r10628856_Mo-Su,06:00:00,06:00:00,n7160672818,0,0
r10628856_Mo-Su,06:04:50,06:04:50,n7066086748,0,1
r10628856_Mo-Su,06:13:27,06:13:27,n7160672817,0,2
r10628856_Mo-Su,06:14:49,06:14:49,n7066086747,0,3
r10628856_Mo-Su,06:17:01,06:17:01,n7160738667,0,4
r10628856_Mo-Su,06:21:05,06:21:05,n7160738666,0,5
r10628856_Mo-Su,06:24:50,06:24:50,n7160738665,0,6
r10628856_Mo-Su,06:25:50,06:25:50,n7066086746,0,7
r10628856_Mo-Su,06:28:59,06:28:59,n7160738664,0,8
r10647546_Mo-Su,06:00:00,06:00:00,n7167642509,0,0
r10647546_Mo-Su,06:02:15,06:02:15,n7167642508,0,1
r10647546_Mo-Su,06:02:43,06:02:43,n7167642507,0,2
r10647546_Mo-Su,06:04:21,06:04:21,n7167642506,0,3
r10647546_Mo-Su,06:06:37,06:06:37,n8863568319,0,4
r10647546_Mo-Su,06:07:24,06:07:24,n7167642504,0,5
r10647546_Mo-Su,06:08:09,06:08:09,n7167642503,0,6
r10647546_Mo-Su,06:09:00,06:09:00,n7167642502,0,7
r10647545_Mo-Su,06:00:00,06:00:00,n7167642501,0,0
r10647545_Mo-Su,06:01:59,06:01:59,n7167642500,0,1
r10647545_Mo-Su,06:03:05,06:03:05,n7167642497,0,2
r10647545_Mo-Su,06:06:03,06:06:03,n7167642498,0,3
r10647545_Mo-Su,06:12:18,06:12:18,n7167642499,0,4
r10647545_Mo-Su,06:14:00,06:14:00,n7167642509,0,5
r10647595_Mo-Su,06:00:00,06:00:00,n7167707755,0,0
r10647595_Mo-Su,06:02:12,06:02:12,n7167642508,0,1
r10647595_Mo-Su,06:02:41,06:02:41,n7167642507,0,2
r10647595_Mo-Su,06:04:24,06:04:24,n7167642506,0,3
r10647595_Mo-Su,06:10:56,06:10:56,n7167707754,0,4
r10647595_Mo-Su,06:14:00,06:14:00,n7167707753,0,5
r10647594_Mo-Su,06:00:00,06:00:00,n7167707752,0,0
r10647594_Mo-Su,06:03:29,06:03:29,n7167707751,0,1
r10647594_Mo-Su,06:09:39,06:09:39,n7167642498,0,2
r10647594_Mo-Su,06:14:38,06:14:38,n7167642499,0,3
r10647594_Mo-Su,06:16:00,06:16:00,n7167642509,0,4
r10647736_Mo-Su,06:00:00,06:00:00,n7167781676,0,0
r10647736_Mo-Su,06:02:36,06:02:36,n7167781675,0,1
r10647736_Mo-Su,06:03:14,06:03:14,n7167781674,0,2
r10647736_Mo-Su,06:05:51,06:05:51,n7167781673,0,3
r10647736_Mo-Su,06:06:11,06:06:11,n7167781672,0,4
r10647736_Mo-Su,06:06:59,06:06:59,n7054593065,0,5
r10647736_Mo-Su,06:07:40,06:07:40,n7054593063,0,6
r10647736_Mo-Su,06:08:32,06:08:32,n7054593064,0,7
r10647736_Mo-Su,06:09:38,06:09:38,n7167781671,0,8
r10647736_Mo-Su,06:14:19,06:14:19,n7054593062,0,9
r10647736_Mo-Su,06:18:03,06:18:03,n7167781670,0,10
r10647736_Mo-Su,06:18:59,06:18:59,n7167781669,0,11
r10647735_Mo-Su,06:00:00,06:00:00,n7167781668,0,0
r10647735_Mo-Su,06:03:36,06:03:36,n7054593072,0,1
r10647735_Mo-Su,06:07:25,06:07:25,n7167781667,0,2
r10647735_Mo-Su,06:08:08,06:08:08,n7054593071,0,3
r10647735_Mo-Su,06:08:52,06:08:52,n7054593070,0,4
r10647735_Mo-Su,06:09:14,06:09:14,n7167781666,0,5
r10647735_Mo-Su,06:10:49,06:10:49,n7054593069,0,6
r10647735_Mo-Su,06:11:21,06:11:21,n7054593068,0,7
r10647735_Mo-Su,06:14:59,06:14:59,n7167781676,0,8
r10651884_Mo-Su,06:00:00,06:00:00,n7170470260,0,0
r10651884_Mo-Su,06:04:44,06:04:44,n7170470252,0,1
r10651884_Mo-Su,06:08:32,06:08:32,n7170470251,0,2
r10651884_Mo-Su,06:09:59,06:09:59,n7170470250,0,3
r10651883_Mo-Su,06:00:00,06:00:00,n7170470249,0,0
r10651883_Mo-Su,06:11:09,06:11:09,n7170470247,0,1
r10651883_Mo-Su,06:14:26,06:14:26,n7170470246,0,2
r10651883_Mo-Su,06:15:00,06:15:00,n7170470245,0,3
r10651975_Mo-Su,06:00:00,06:00:00,n7170486858,0,0
r10651975_Mo-Su,06:09:24,06:09:24,n7170486856,0,1
r10651975_Mo-Su,06:12:16,06:12:16,n6938343085,0,2
r10651975_Mo-Su,06:19:28,06:19:28,n7066057006,0,3
r10651975_Mo-Su,06:19:37,06:19:37,n7170486854,0,4
r10651975_Mo-Su,06:20:00,06:20:00,n7066057005,0,5
r10651974_Mo-Su,06:00:00,06:00:00,n7170486853,0,0
r10651974_Mo-Su,06:04:10,06:04:10,n7170486852,0,1
r10651974_Mo-Su,06:05:40,06:05:40,n7170486851,0,2
r10651974_Mo-Su,06:14:45,06:14:45,n7170486850,0,3
r10651974_Mo-Su,06:20:00,06:20:00,n7170486849,0,4
r10653425_Mo-Su,06:00:00,06:00:00,n7077935897,0,0
r10653425_Mo-Su,06:18:58,06:18:58,n7171335595,0,1
r10653425_Mo-Su,06:21:08,06:21:08,n7171335594,0,2
r10653425_Mo-Su,06:25:00,06:25:00,n7171335593,0,3
r10653424_Mo-Su,06:00:00,06:00:00,n7171335591,0,0
r10653424_Mo-Su,06:01:46,06:01:46,n7171335590,0,1
r10653424_Mo-Su,06:02:17,06:02:17,n7171335589,0,2
r10653424_Mo-Su,06:08:34,06:08:34,n7171335588,0,3
r10653424_Mo-Su,06:12:40,06:12:40,n7171335587,0,4
r10653424_Mo-Su,06:16:28,06:16:28,n7171335586,0,5
r10653424_Mo-Su,06:18:41,06:18:41,n7171335585,0,6
r10653424_Mo-Su,06:20:00,06:20:00,n6902638988,0,7
r10653561_Mo-Su,06:00:00,06:00:00,n7171384789,0,0
r10653561_Mo-Su,06:10:26,06:10:26,n7171384788,0,1
r10653561_Mo-Su,06:12:43,06:12:43,n7171384787,0,2
r10653561_Mo-Su,06:15:00,06:15:00,n7171384786,0,3
r10653560_Mo-Su,06:00:00,06:00:00,n7171384785,0,0
r10653560_Mo-Su,06:01:35,06:01:35,n7171370584,0,1
r10653560_Mo-Su,06:06:58,06:06:58,n7171370583,0,2
r10653560_Mo-Su,06:10:34,06:10:34,n7171370582,0,3
r10653560_Mo-Su,06:16:05,06:16:05,n7171370581,0,4
r10653560_Mo-Su,06:18:57,06:18:57,n8866958391,0,5
r10653560_Mo-Su,06:20:00,06:20:00,n7066057012,0,6
r10653807_Mo-Su,06:00:00,06:00:00,n7171428180,0,0
r10653807_Mo-Su,06:20:00,06:20:00,n7171428179,0,1
r10653806_Mo-Su,06:00:00,06:00:00,n7078189937,0,0
r10653806_Mo-Su,06:13:50,06:13:50,n6902638988,0,1
r10653806_Mo-Su,06:14:31,06:14:31,n7171428177,0,2
r10653806_Mo-Su,06:15:00,06:15:00,n7171428176,0,3
r10653983_Mo-Su,06:00:00,06:00:00,n7171567240,0,0
r10653983_Mo-Su,06:08:00,06:08:00,n6815808834,0,1
r10653983_Mo-Su,06:30:00,06:30:00,n7058185549,0,2
r10653982_Mo-Su,06:00:00,06:00:00,n7058499899,0,0
r10653982_Mo-Su,06:08:12,06:08:12,n7171567239,0,1
r10653982_Mo-Su,06:10:53,06:10:53,n7171567238,0,2
r10653982_Mo-Su,06:14:33,06:14:33,n7171567237,0,3
r10653982_Mo-Su,06:21:48,06:21:48,n7171567236,0,4
r10653982_Mo-Su,06:32:37,06:32:37,n7171567235,0,5
r10653982_Mo-Su,06:39:59,06:39:59,n7171567234,0,6
r10669275_Mo-Su,06:00:00,06:00:00,n7060277177,0,0
r10669275_Mo-Su,06:05:10,06:05:10,n7183549121,0,1
r10669275_Mo-Su,06:11:45,06:11:45,n7183549120,0,2
r10669275_Mo-Su,06:15:03,06:15:03,n7183549119,0,3
r10669275_Mo-Su,06:17:13,06:17:13,n7171567240,0,4
r10669275_Mo-Su,06:25:00,06:25:00,n7058225062,0,5
r10669274_Mo-Su,06:00:00,06:00:00,n7183549117,0,0
r10669274_Mo-Su,06:02:49,06:02:49,n7183549116,0,1
r10669274_Mo-Su,06:16:55,06:16:55,n7183549115,0,2
r10669274_Mo-Su,06:20:00,06:20:00,n7183549114,0,3
r10670069_Mo-Su,06:00:00,06:00:00,n7184140917,0,0
r10670069_Mo-Su,06:02:21,06:02:21,n7167642508,0,1
r10670069_Mo-Su,06:02:49,06:02:49,n7167642507,0,2
r10670069_Mo-Su,06:04:54,06:04:54,n7184140915,0,3
r10670069_Mo-Su,06:05:53,06:05:53,n7184140914,0,4
r10670069_Mo-Su,06:11:00,06:11:00,n7184140913,0,5
r10670069_Mo-Su,06:21:04,06:21:04,n7184140912,0,6
r10670069_Mo-Su,06:22:34,06:22:34,n7184140911,0,7
r10670069_Mo-Su,06:23:00,06:23:00,n7184140910,0,8
r10670068_Mo-Su,06:00:00,06:00:00,n7184140910,0,0
r10670068_Mo-Su,06:01:41,06:01:41,n7184140909,0,1
r10670068_Mo-Su,06:10:06,06:10:06,n7167707751,0,2
r10670068_Mo-Su,06:15:12,06:15:12,n7167642498,0,3
r10670068_Mo-Su,06:19:00,06:19:00,n7184140917,0,4
r10670149_Mo-Su,06:00:00,06:00:00,n7184205213,0,0
r10670149_Mo-Su,06:01:58,06:01:58,n7184205212,0,1
r10670149_Mo-Su,06:04:22,06:04:22,n7184205211,0,2
r10670149_Mo-Su,06:06:30,06:06:30,n7184205210,0,3
r10670149_Mo-Su,06:06:59,06:06:59,n7184205209,0,4
r10670149_Mo-Su,06:08:00,06:08:00,n7184205208,0,5
r10670150_Mo-Su,06:00:00,06:00:00,n7184205220,0,0
r10670150_Mo-Su,06:03:05,06:03:05,n7184205218,0,1
r10670150_Mo-Su,06:07:11,06:07:11,n7184205217,0,2
r10670150_Mo-Su,06:08:08,06:08:08,n7184205216,0,3
r10670150_Mo-Su,06:09:07,06:09:07,n7184205215,0,4
r10670150_Mo-Su,06:10:00,06:10:00,n7184205214,0,5
r10672695_Mo-Su,06:00:00,06:00:00,n7187396856,0,0
r10672695_Mo-Su,06:01:47,06:01:47,n7187396854,0,1
r10672695_Mo-Su,06:04:54,06:04:54,n7187396853,0,2
r10672695_Mo-Su,06:15:26,06:15:26,n7187396852,0,3
r10672695_Mo-Su,06:20:00,06:20:00,n7187396851,0,4
r10672694_Mo-Su,06:00:00,06:00:00,n7187396851,0,0
r10672694_Mo-Su,06:00:54,06:00:54,n7187396850,0,1
r10672694_Mo-Su,06:04:42,06:04:42,n7187396849,0,2
r10672694_Mo-Su,06:11:51,06:11:51,n7187396848,0,3
r10672694_Mo-Su,06:13:25,06:13:25,n7187396847,0,4
r10672694_Mo-Su,06:13:59,06:13:59,n7187396845,0,5
r10676980_Mo-Su,06:00:00,06:00:00,n7190927833,0,0
r10676980_Mo-Su,06:00:38,06:00:38,n7190927832,0,1
r10676980_Mo-Su,06:09:04,06:09:04,n7190927831,0,2
r10676980_Mo-Su,06:15:47,06:15:47,n7190927830,0,3
r10676980_Mo-Su,06:19:59,06:19:59,n7190927829,0,4
r10676981_Mo-Su,06:00:00,06:00:00,n7190927838,0,0
r10676981_Mo-Su,06:01:17,06:01:17,n7190927837,0,1
r10676981_Mo-Su,06:03:24,06:03:24,n7190927836,0,2
r10676981_Mo-Su,06:11:09,06:11:09,n7190927835,0,3
r10676981_Mo-Su,06:11:59,06:11:59,n7190927834,0,4
r10677070_Mo-Su,06:00:00,06:00:00,n7190993879,0,0
r10677070_Mo-Su,06:04:01,06:04:01,n7190993877,0,1
r10677070_Mo-Su,06:05:04,06:05:04,n7190993876,0,2
r10677070_Mo-Su,06:06:30,06:06:30,n7190993875,0,3
r10677070_Mo-Su,06:09:00,06:09:00,n7190993874,0,4
r10677071_Mo-Su,06:00:00,06:00:00,n7190993884,0,0
r10677071_Mo-Su,06:02:09,06:02:09,n7190993883,0,1
r10677071_Mo-Su,06:05:25,06:05:25,n7190993882,0,2
r10677071_Mo-Su,06:07:09,06:07:09,n7190993881,0,3
r10677071_Mo-Su,06:08:00,06:08:00,n7190993880,0,4
r10677133_Mo-Su,06:00:00,06:00:00,n7191121581,0,0
r10677133_Mo-Su,06:00:57,06:00:57,n7191121580,0,1
r10677133_Mo-Su,06:02:18,06:02:18,n7191121579,0,2
r10677133_Mo-Su,06:12:00,06:12:00,n7191121578,0,3
r10677134_Mo-Su,06:00:00,06:00:00,n7187396856,0,0
r10677134_Mo-Su,06:00:58,06:00:58,n7187396854,0,1
r10677134_Mo-Su,06:01:57,06:01:57,n7191135686,0,2
r10677134_Mo-Su,06:02:51,06:02:51,n7187396853,0,3
r10677134_Mo-Su,06:05:47,06:05:47,n7191135685,0,4
r10677134_Mo-Su,06:09:07,06:09:07,n7191121584,0,5
r10677134_Mo-Su,06:12:37,06:12:37,n7191121583,0,6
r10677134_Mo-Su,06:12:59,06:12:59,n7191121582,0,7
r10677515_Mo-Su,06:00:00,06:00:00,n7191232920,0,0
r10677515_Mo-Su,06:01:08,06:01:08,n7191232919,0,1
r10677515_Mo-Su,06:08:35,06:08:35,n7191232918,0,2
r10677515_Mo-Su,06:09:00,06:09:00,n7191232917,0,3
r10677514_Mo-Su,06:00:00,06:00:00,n7191232917,0,0
r10677514_Mo-Su,06:00:47,06:00:47,n7191232915,0,1
r10677514_Mo-Su,06:04:19,06:04:19,n7191232914,0,2
r10677514_Mo-Su,06:06:10,06:06:10,n7191232913,0,3
r10677514_Mo-Su,06:07:52,06:07:52,n7191232912,0,4
r10677514_Mo-Su,06:08:59,06:08:59,n7191232911,0,5
r10677689_Mo-Su,06:00:00,06:00:00,n7191438555,0,0
r10677689_Mo-Su,06:03:18,06:03:18,n7191438554,0,1
r10677689_Mo-Su,06:06:25,06:06:25,n7191438553,0,2
r10677689_Mo-Su,06:09:10,06:09:10,n7190993875,0,3
r10677689_Mo-Su,06:10:59,06:10:59,n7190993874,0,4
